,Location,SURVEY_DATE,Time_HHMMSS,Depth_m,Chlorophyll-a (ug/L),Dissolved Oxygen concentration (mg/L),Dissolved Oxygen % saturation (%),pH (Unit),Salinity (PSU),Specific Conductance at 25 deg C (mS/cm),Temperature (deg C),Turbidity (NTU)
6375,7,6/04/2004,131500,4.0,,8.9,124.5,8.32,22.6,35.9,26.05,12.0
6376,7,6/04/2004,131500,6.0,,8.7,122.1,8.3,22.9,36.2,25.99,21.0
6377,7,5/05/2004,124500,0.2,,6.0,81.8,7.6,26.1,40.7,23.43,15.0
6378,7,5/05/2004,124500,2.0,,5.7,78.1,7.56,26.3,41.0,23.26,14.0
6379,7,5/05/2004,124500,4.0,,5.6,76.6,7.55,26.4,41.2,23.19,75.0
6380,7,5/05/2004,124500,5.0,,5.6,76.6,7.54,26.4,41.2,23.19,104.0
6381,7,1/06/2004,110000,0.2,,7.1,92.0,7.74,27.3,42.4,19.83,7.0
6382,7,1/06/2004,110000,2.0,,7.0,89.8,7.7,27.5,42.7,19.7,10.0
6383,7,1/06/2004,110000,4.0,,6.9,88.3,7.69,27.6,42.8,19.71,24.0
6384,7,1/06/2004,110000,6.0,,6.7,86.5,7.68,27.6,42.9,19.72,28.0
6385,7,8/07/2004,160600,0.2,,6.7,85.4,7.74,29.4,45.4,18.73,4.0
6386,7,8/07/2004,160600,2.0,,6.6,84.9,7.74,29.6,45.7,18.72,3.0
6387,7,8/07/2004,160600,4.0,,6.5,83.9,7.75,30.2,46.5,18.64,3.0
6388,7,8/07/2004,160600,5.0,,6.6,84.2,7.75,30.4,46.7,18.61,3.0
6389,7,5/08/2004,140700,0.2,,6.3,83.6,7.65,30.9,47.5,19.89,7.0
6390,7,5/08/2004,140700,2.0,,6.3,82.4,7.64,31.3,48.0,19.68,6.0
6391,7,5/08/2004,140700,4.0,,6.2,81.4,7.62,31.4,48.2,19.61,6.0
6392,7,5/08/2004,140700,6.0,,6.2,81.1,7.61,31.6,48.4,19.55,5.0
6393,7,21/09/2004,144100,0.2,,7.0,98.6,7.78,31.5,48.3,23.24,3.0
6394,7,21/09/2004,144100,2.0,,6.9,97.5,7.79,31.7,48.5,23.24,3.0
6395,7,21/09/2004,144100,4.0,,6.9,97.1,7.78,31.7,48.6,23.05,2.0
6396,7,21/09/2004,144100,6.0,,6.8,94.8,7.77,31.7,48.6,22.89,3.0
6397,7,27/10/2004,100800,0.2,,5.3,77.5,7.66,27.7,43.0,27.33,12.0
6398,7,27/10/2004,100800,2.0,,5.2,76.9,7.66,27.8,43.1,27.25,17.0
6399,7,27/10/2004,100800,4.0,,5.2,76.8,7.65,27.9,43.3,27.18,25.0
6400,7,27/10/2004,100800,6.0,,5.2,76.2,7.66,28.1,43.5,27.04,30.0
6401,7,23/11/2004,101800,0.2,,5.8,75.3,7.59,8.59,14.8,26.59,11.0
6402,7,23/11/2004,101800,2.0,,5.5,72.1,7.53,9.13,15.6,26.53,13.0
6403,7,23/11/2004,101800,4.0,,5.2,67.8,7.5,10.3,17.5,26.42,19.0
6404,7,21/12/2004,100000,0.2,,5.0,66.1,7.64,5.08,9.09,27.97,23.0
6405,7,21/12/2004,100000,2.0,,4.8,62.9,7.6,6.16,10.9,27.97,24.0
6406,7,21/12/2004,100000,4.0,,4.6,61.1,7.63,8.16,14.1,28.04,22.0
6407,7,21/12/2004,100000,5.5,,4.6,62.4,7.68,10.2,17.3,28.05,29.0
6408,7,19/01/2005,84000,0.2,,6.5,93.5,7.95,21.8,34.7,27.88,4.0
6409,7,19/01/2005,84000,2.0,,6.3,91.4,7.92,22.1,35.2,27.81,3.0
6410,7,19/01/2005,84000,4.0,,5.9,86.0,7.9,23.0,36.4,27.84,2.0
6411,7,19/01/2005,84000,5.0,,6.0,86.7,7.91,23.6,37.3,27.77,4.0
6412,7,22/02/2005,102100,0.2,,8.4,125.1,8.17,26.1,40.8,28.44,17.0
6413,7,22/02/2005,102100,2.0,,8.1,120.8,8.15,26.5,41.3,28.32,20.0
6414,7,22/02/2005,102100,4.0,,7.9,117.4,8.12,26.8,41.7,28.25,21.0
6415,7,22/02/2005,102100,6.0,,7.6,113.0,8.1,27.1,42.2,28.14,35.0
6416,7,16/03/2005,155600,0.2,,8.2,122.3,7.95,27.5,42.7,27.81,2.0
6417,7,16/03/2005,155600,2.0,,8.1,119.4,7.91,27.6,42.9,27.38,2.0
6418,7,16/03/2005,155600,4.0,,7.2,105.6,7.81,28.3,43.9,26.83,5.0
6419,7,16/03/2005,155600,5.5,,6.7,97.5,7.77,28.6,44.2,26.69,7.0
6420,7,21/04/2005,100500,0.2,,6.3,90.3,7.78,30.0,46.2,25.28,6.0
6421,7,21/04/2005,100500,2.0,,6.1,88.6,7.79,30.1,46.4,25.23,9.0
6422,7,21/04/2005,100500,4.0,,6.2,89.1,7.8,30.3,46.6,25.25,9.0
6423,7,24/05/2005,115800,0.2,,8.2,109.0,7.92,29.1,44.9,20.91,3.0
6424,7,24/05/2005,115800,2.0,,8.0,106.6,7.89,29.2,45.1,20.82,8.0
6425,7,24/05/2005,115800,4.0,,7.8,103.8,7.88,29.3,45.3,20.8,5.0
6426,7,23/06/2005,130000,0.2,,6.0,76.2,7.75,27.6,42.9,18.88,4.0
6427,7,23/06/2005,130000,2.0,,5.9,74.5,7.74,27.7,43.0,18.88,8.0
6428,7,23/06/2005,130000,4.0,,5.8,74.0,7.73,27.7,43.1,18.89,12.0
6429,7,19/07/2005,93700,0.2,,6.9,86.8,7.89,25.0,39.2,19.15,4.0
6430,7,19/07/2005,93700,2.0,,6.8,85.4,7.9,25.2,39.5,19.18,5.0
6431,7,19/07/2005,93700,4.0,,6.8,85.2,7.9,25.4,39.7,19.19,5.0
6432,7,25/08/2005,153500,0.2,,7.5,98.7,7.78,29.1,45.0,20.46,6.0
6433,7,25/08/2005,153500,2.0,,7.3,96.0,7.76,29.4,45.4,20.33,6.0
6434,7,25/08/2005,153500,4.0,,7.2,94.5,7.75,29.6,45.6,20.25,8.0
6435,7,25/08/2005,153500,5.5,,7.1,93.7,7.76,29.9,46.1,20.16,9.0
6436,7,22/09/2005,145300,0.2,,6.5,89.0,7.48,28.8,44.6,23.07,10.0
6437,7,22/09/2005,145300,2.0,,6.2,86.0,7.46,29.0,44.8,22.97,11.0
6438,7,22/09/2005,145300,4.0,,6.2,85.4,7.46,29.2,45.1,22.9,15.0
6439,7,28/10/2005,84900,0.2,,9.4,139.8,7.82,27.3,42.4,27.74,5.0
6440,7,28/10/2005,84900,2.0,,7.9,116.0,7.68,27.5,42.7,27.48,6.0
6441,7,28/10/2005,84900,4.0,,6.7,99.5,7.59,27.6,42.9,27.41,10.0
6442,7,28/10/2005,84900,5.5,,6.6,96.8,7.58,27.7,43.0,27.39,13.0
6447,7,22/12/2005,161600,0.2,,6.5,100.2,7.82,25.8,40.4,30.76,12.0
6448,7,22/12/2005,161600,2.0,,5.8,88.5,7.74,26.0,40.7,30.3,17.0
6449,7,22/12/2005,161600,4.0,,5.0,75.7,7.63,26.2,40.9,29.56,22.0
6450,7,22/12/2005,161600,6.0,,4.8,72.9,7.62,26.5,41.4,29.51,34.0
6451,7,19/01/2006,130000,0.2,,7.7,120.3,8.04,28.0,43.5,30.46,14.0
6452,7,19/01/2006,130000,2.0,,7.0,107.8,7.96,28.2,43.7,29.97,22.0
6453,7,19/01/2006,130000,4.0,,6.8,105.1,7.97,28.6,44.2,29.9,16.0
6454,7,19/01/2006,130000,6.0,,6.7,102.9,7.95,28.7,44.4,29.87,36.0
6455,7,23/02/2006,102100,0.2,,7.1,109.2,8.04,29.3,45.3,29.21,8.0
6456,7,23/02/2006,102100,2.0,,6.8,104.8,8.0,29.3,45.3,29.03,13.0
6457,7,23/02/2006,102100,4.0,,6.2,95.7,7.97,29.5,45.6,29.03,22.0
6458,7,29/03/2006,133400,0.2,,6.4,93.3,7.84,28.5,44.2,26.18,7.0
6459,7,29/03/2006,133400,2.0,,6.2,90.7,7.83,28.7,44.5,26.17,14.0
6460,7,29/03/2006,133400,4.0,,6.2,89.7,7.83,29.0,44.8,26.18,39.0
6461,7,21/04/2006,94200,0.2,,6.7,95.9,7.92,28.2,43.7,25.64,5.0
6462,7,21/04/2006,94200,2.0,,6.2,89.2,7.88,28.7,44.4,25.31,6.0
6463,7,21/04/2006,94200,4.0,,6.1,87.0,7.86,29.0,44.8,25.24,7.0
6464,7,21/04/2006,94200,5.5,,5.8,83.8,7.85,29.2,45.1,25.26,10.0
6465,7,17/05/2006,132900,0.2,,8.5,116.1,8.23,29.9,46.1,22.08,6.0
6466,7,17/05/2006,132900,2.0,,7.8,106.0,8.17,30.2,46.4,21.71,6.0
6467,7,17/05/2006,132900,4.0,,7.1,96.1,8.13,30.4,46.8,21.43,13.0
6468,7,17/05/2006,132900,5.0,,7.0,95.1,8.12,30.5,46.9,21.41,12.0
6469,7,27/06/2006,131600,0.2,,7.5,94.3,7.75,22.4,35.5,20.41,14.0
6470,7,27/06/2006,131600,2.0,,7.1,89.1,7.7,22.6,35.8,20.21,14.0
6471,7,27/06/2006,131600,4.0,,6.9,87.4,7.69,22.7,35.9,20.18,19.0
6472,7,19/07/2006,91900,0.2,,7.2,89.9,7.76,25.5,39.9,18.48,4.0
6473,7,19/07/2006,91900,2.0,,7.0,87.0,7.73,25.8,40.4,18.56,6.0
6474,7,19/07/2006,91900,4.0,,6.5,81.9,7.69,26.3,41.1,18.8,10.0
6475,7,23/08/2006,130900,0.2,,6.7,90.5,7.67,27.2,42.4,22.42,4.0
6476,7,23/08/2006,130900,2.0,,6.6,88.6,7.66,27.5,42.7,22.39,6.0
6477,7,23/08/2006,130900,4.0,,6.5,87.9,7.65,27.7,43.1,22.35,9.0
6478,7,27/09/2006,142200,0.2,,7.4,106.2,7.84,29.1,45.0,25.36,5.0
6479,7,27/09/2006,142200,2.0,,7.2,103.7,7.83,29.2,45.1,25.23,6.0
6480,7,27/09/2006,142200,4.0,,6.4,91.3,7.76,29.5,45.5,24.7,7.0
6481,7,27/09/2006,142200,6.0,,6.3,89.4,7.76,29.8,45.9,24.49,7.0
6482,7,18/10/2006,101200,0.2,,5.6,80.0,7.76,30.7,47.2,24.83,6.0
6483,7,18/10/2006,101200,2.0,,5.3,76.3,7.72,30.8,47.3,24.71,7.0
6484,7,18/10/2006,101200,4.0,,5.2,75.0,7.72,30.9,47.4,24.68,8.0
6485,7,18/10/2006,101200,5.0,,5.2,74.4,7.71,30.9,47.5,24.67,13.0
6486,7,9/11/2006,164100,0.2,,6.2,91.7,7.72,29.7,45.8,27.09,12.0
6487,7,9/11/2006,164100,2.0,,6.3,93.6,7.75,30.8,47.3,27.24,11.0
6488,7,6/12/2006,125700,0.2,,5.8,86.4,7.78,31.8,48.6,26.5,16.0
6489,7,6/12/2006,125700,2.0,,5.7,84.5,7.76,31.9,48.9,26.46,21.0
6490,7,6/12/2006,125700,4.0,,5.7,84.5,7.77,32.1,49.1,26.49,25.0
6491,7,6/12/2006,125700,6.0,,5.7,84.4,7.76,32.1,49.1,26.51,22.0
6492,7,24/01/2007,154400,0.2,,5.8,91.8,7.7,32.4,49.6,29.59,8.0
6493,7,24/01/2007,154400,2.0,,5.6,87.3,7.66,32.5,49.6,29.39,10.0
6494,7,24/01/2007,154400,4.0,,5.4,84.2,7.66,32.6,49.8,29.38,12.0
6495,7,2/03/2007,95900,0.2,,5.4,81.2,7.74,29.6,45.6,28.41,7.0
6496,7,2/03/2007,95900,2.0,,5.3,80.2,7.73,29.7,45.8,28.31,9.0
6497,7,2/03/2007,95900,4.0,,5.2,79.1,7.74,29.9,46.0,28.21,10.0
6498,7,2/03/2007,95900,6.0,,5.2,78.6,7.74,30.1,46.4,28.12,16.0
6499,7,2/03/2007,95900,7.0,,5.2,78.4,7.75,30.2,46.5,28.1,17.0
6500,7,3/04/2007,121500,0.2,,6.6,96.4,7.91,30.9,47.5,25.52,5.0
6501,7,3/04/2007,121500,2.0,,6.4,93.4,7.9,31.0,47.6,25.38,4.0
6502,7,3/04/2007,121500,4.0,,6.4,93.7,7.9,31.1,47.8,25.39,9.0
6503,7,3/04/2007,121500,6.0,,6.5,93.9,7.9,31.2,47.9,25.37,5.0
6504,7,2/05/2007,130600,0.2,,7.3,104.6,7.79,30.5,46.9,24.85,3.0
6505,7,2/05/2007,130600,2.0,,6.8,97.9,7.73,30.7,47.2,24.83,4.0
6506,7,2/05/2007,130600,4.0,,6.6,95.2,7.72,30.8,47.3,24.92,4.0
6507,7,2/05/2007,130600,5.0,,6.2,89.0,7.69,30.9,47.5,24.91,9.0
6508,7,30/05/2007,120200,0.2,,7.7,106.8,7.73,31.7,48.6,22.61,4.0
6509,7,30/05/2007,120200,2.0,,7.5,104.2,7.69,32.0,48.9,22.6,7.0
6510,7,30/05/2007,120200,4.0,,7.4,103.0,7.68,32.0,49.0,22.61,7.0
6511,7,5/07/2007,144400,0.2,,9.4,117.8,8.15,28.8,44.5,17.75,15.0
6512,7,5/07/2007,144400,2.0,,9.6,119.3,8.12,29.0,44.8,17.65,10.0
6513,7,5/07/2007,144400,4.0,,9.4,116.4,8.08,29.3,45.3,17.37,6.0
6514,7,1/08/2007,134700,0.2,,6.2,80.5,7.47,30.7,47.1,18.85,4.0
6515,7,1/08/2007,134700,2.0,,6.1,78.8,7.46,30.8,47.3,18.78,4.0
6516,7,1/08/2007,134700,4.0,,6.0,78.0,7.46,30.9,47.4,18.8,6.0
6517,7,1/08/2007,134700,6.0,,6.0,77.6,7.47,30.9,47.4,18.81,6.0
6518,7,29/08/2007,135400,0.2,,8.0,107.2,7.96,29.0,44.8,21.72,3.0
6519,7,29/08/2007,135400,2.0,,7.8,105.3,7.93,29.1,44.9,21.61,6.0
6520,7,29/08/2007,135400,4.0,,7.6,101.6,7.91,29.2,45.1,21.53,6.0
6521,7,29/08/2007,135400,5.0,,7.4,99.5,7.88,29.2,45.1,21.48,9.0
6522,7,27/09/2007,123100,0.2,,7.7,109.1,7.9,29.5,45.5,24.34,3.0
6523,7,27/09/2007,123100,2.0,,7.5,106.1,7.86,29.6,45.7,24.21,4.0
6524,7,27/09/2007,123100,4.0,,7.4,105.0,7.84,29.6,45.7,24.27,8.0
6525,7,24/10/2007,114800,0.2,,6.9,99.7,8.04,29.5,45.5,25.71,4.0
6526,7,24/10/2007,114800,2.0,,6.5,93.7,7.98,29.8,45.9,25.42,7.0
6527,7,24/10/2007,114800,4.0,,6.1,88.2,7.96,29.8,46.0,25.36,10.0
6528,7,29/11/2007,135900,0.2,,7.5,110.2,7.87,29.3,45.2,26.96,6.0
6529,7,29/11/2007,135900,2.0,,7.0,102.3,7.8,29.4,45.4,26.62,6.0
6530,7,29/11/2007,135900,4.0,,6.6,96.7,7.79,29.7,45.9,26.56,5.0
6531,7,29/11/2007,135900,6.0,,6.4,94.4,7.79,30.0,46.2,26.52,6.0
6532,7,13/12/2007,155100,0.2,,6.6,101.1,7.79,28.7,44.4,29.06,9.0
6533,7,13/12/2007,155100,2.0,,6.4,98.4,7.78,28.9,44.7,29.02,12.0
6534,7,13/12/2007,155100,4.0,,6.3,95.7,7.75,29.0,44.9,28.91,12.0
6535,7,13/12/2007,155100,5.0,,6.2,93.8,7.75,29.0,44.9,28.9,13.0
6536,7,24/01/2008,151200,0.2,,7.4,107.4,7.8,24.4,38.4,27.87,10.0
6537,7,24/01/2008,151200,2.0,,7.1,104.3,7.74,24.7,38.7,27.79,8.0
6538,7,24/01/2008,151200,4.0,,7.0,101.8,7.72,24.9,39.1,27.76,12.0
6539,7,20/02/2008,120100,0.2,,5.6,70.1,7.41,4.31,7.79,25.25,58.0
6540,7,20/02/2008,120100,2.0,,5.5,68.7,7.34,4.89,8.77,25.1,78.0
6541,7,20/02/2008,120100,4.0,,5.4,68.1,7.3,6.13,10.8,24.96,78.0
6542,7,20/03/2008,102000,0.2,,7.0,99.9,7.97,26.2,40.9,25.53,13.0
6543,7,20/03/2008,102000,2.0,,6.8,96.3,7.93,26.5,41.3,25.45,13.0
6544,7,20/03/2008,102000,4.0,,6.6,93.9,7.93,26.7,41.7,25.45,23.0
6545,7,20/03/2008,102000,5.5,,6.6,93.5,7.93,26.8,41.7,25.45,43.0
6546,7,1/05/2008,85200,0.2,,6.7,91.2,7.89,28.4,44.0,22.49,6.0
6547,7,1/05/2008,85200,2.0,,6.5,87.8,7.85,28.5,44.1,22.43,9.0
6548,7,1/05/2008,85200,4.0,,6.3,86.2,7.84,28.6,44.2,22.42,14.0
6549,7,1/05/2008,85200,5.0,,6.3,85.8,7.83,28.5,44.2,22.42,14.0
6550,7,5/06/2008,161100,0.2,,9.0,110.1,6.88,10.5,17.8,22.19,27.0
6551,7,1/07/2008,120700,0.2,,7.8,98.3,7.69,22.6,35.8,20.01,5.0
6552,7,1/07/2008,120700,2.0,,7.6,95.4,7.63,22.9,36.2,19.77,6.0
6553,7,1/07/2008,120700,4.0,,7.2,90.4,7.58,23.4,36.9,19.86,5.0
6554,7,1/07/2008,120700,5.0,,6.9,87.5,7.55,23.6,37.3,19.9,8.0
6555,7,29/07/2008,105500,0.2,,8.3,87.2,7.67,5.06,9.04,16.09,23.0
6556,7,29/07/2008,105500,2.0,,8.2,86.6,7.56,6.61,11.6,16.18,23.0
6557,7,29/07/2008,105500,4.0,,7.2,79.9,7.51,12.4,20.7,16.91,15.0
6558,7,3/09/2008,150200,0.2,,5.5,73.6,7.44,24.7,38.8,22.31,6.0
6559,7,3/09/2008,150200,2.0,,5.4,71.9,7.44,24.8,39.0,22.29,8.0
6560,7,3/09/2008,150200,4.0,,5.3,70.6,7.43,25.0,39.2,22.24,13.0
6561,7,3/09/2008,150200,5.0,,5.2,69.7,7.43,25.0,39.2,22.23,13.0
6562,7,1/10/2008,130900,0.2,,7.6,106.6,7.95,27.5,42.7,24.62,9.0
6563,7,1/10/2008,130900,2.0,,7.4,104.4,7.92,27.6,42.9,24.49,13.0
6564,7,1/10/2008,130900,4.0,,7.4,104.1,7.93,27.8,43.2,24.56,20.0
6565,7,1/10/2008,130900,5.0,,7.4,104.5,7.92,27.8,43.2,24.56,25.0
6566,7,27/10/2008,141300,0.2,,6.3,89.6,7.83,26.4,41.2,25.5,5.0
6567,7,27/10/2008,141300,2.0,,6.2,87.5,7.8,26.5,41.3,25.41,6.0
6568,7,27/10/2008,141300,4.0,,6.1,86.4,7.77,26.7,41.6,25.42,9.0
6569,7,27/10/2008,141300,5.5,,6.0,84.7,7.68,26.7,41.6,25.35,12.0
6570,7,26/11/2008,121700,0.2,,8.4,123.0,7.86,25.4,39.8,27.8,7.0
6571,7,26/11/2008,121700,2.0,,8.3,121.5,7.82,25.5,40.0,27.73,7.0
6572,7,26/11/2008,121700,4.0,,8.2,120.7,7.82,25.7,40.3,27.8,9.0
6573,7,26/11/2008,121700,6.0,,7.8,115.2,7.78,26.0,40.6,27.64,14.0
6574,7,18/12/2008,165800,0.2,,7.1,108.1,7.87,25.7,40.2,29.72,9.0
6575,7,18/12/2008,165800,2.0,,7.1,108.2,7.84,25.8,40.4,29.74,12.0
6576,7,18/12/2008,165800,4.0,,7.0,106.7,7.83,26.0,40.6,29.72,14.0
6577,7,18/12/2008,165800,5.5,,6.6,99.5,7.75,26.5,41.3,29.34,17.0
6578,7,29/01/2009,121900,0.2,,6.9,104.1,7.95,27.5,42.8,28.36,9.0
6579,7,29/01/2009,121900,2.0,,6.8,101.2,7.94,27.8,43.1,28.26,11.0
6580,7,29/01/2009,121900,4.0,,6.5,96.7,7.91,28.1,43.6,28.08,20.0
6581,7,29/01/2009,121900,6.0,,6.2,92.9,7.91,28.4,43.9,28.02,31.0
6582,7,29/01/2009,121900,7.0,,6.2,92.3,7.9,28.4,44.0,28.0,40.0
6583,7,25/02/2009,110800,0.2,,5.5,78.4,7.66,19.5,31.4,28.46,6.0
6584,7,25/02/2009,110800,2.0,,5.3,76.2,7.63,20.1,32.2,28.35,12.0
6585,7,25/02/2009,110800,4.0,,4.9,70.9,7.62,20.9,33.4,28.25,20.0
6586,7,25/02/2009,110800,6.0,,4.8,69.9,7.62,21.2,33.9,28.23,32.0
6587,7,25/02/2009,110800,6.5,,4.8,69.6,7.62,21.3,33.9,28.23,38.0
6588,7,26/03/2009,132200,0.2,,7.3,103.0,7.84,24.2,38.1,26.19,8.0
6589,7,26/03/2009,132200,2.0,,7.2,102.0,7.81,24.5,38.5,26.08,11.0
6590,7,26/03/2009,132200,4.0,,7.1,100.7,7.79,24.9,39.0,26.0,23.0
6591,7,26/03/2009,132200,5.0,,6.9,98.1,7.79,25.0,39.2,26.02,25.0
6592,7,28/04/2009,133700,0.2,,5.8,80.0,7.47,22.1,35.1,25.53,3.0
6593,7,28/04/2009,133700,2.0,,5.8,80.1,7.46,22.4,35.5,25.42,3.0
6594,7,28/04/2009,133700,4.0,,5.8,79.7,7.46,22.7,35.9,25.31,4.0
6595,7,28/04/2009,133700,6.0,,5.5,75.7,7.43,23.2,36.7,25.02,4.0
6596,7,25/05/2009,135200,0.2,,6.0,72.8,7.48,14.3,23.6,20.98,7.0
6597,7,25/05/2009,135200,2.0,,5.7,69.7,7.46,14.6,24.1,20.99,8.0
6598,7,25/05/2009,135200,4.0,,5.6,68.6,7.46,15.4,25.2,20.9,12.0
6599,7,23/06/2009,133200,0.2,,5.8,73.8,7.33,22.0,35.0,20.62,6.0
6600,7,23/06/2009,133200,2.0,,5.8,73.0,7.32,22.4,35.5,20.55,9.0
6601,7,23/06/2009,133200,4.0,,5.6,71.5,7.29,22.7,36.0,20.49,13.0
6602,7,21/07/2009,111900,0.2,,8.1,101.3,7.65,25.8,40.4,19.05,11.0
6603,7,21/07/2009,111900,2.0,,7.9,98.8,7.63,26.0,40.7,18.96,10.0
6604,7,21/07/2009,111900,4.0,,7.7,97.3,7.63,26.1,40.8,18.99,11.0
6605,7,21/07/2009,111900,5.5,,7.7,97.0,7.64,26.2,40.9,19.0,15.0
6606,7,18/08/2009,120000,0.2,,7.4,98.7,7.47,26.0,40.7,21.77,5.0
6607,7,18/08/2009,120000,2.0,,7.4,98.0,7.47,26.2,40.9,21.91,7.0
6608,7,18/08/2009,120000,4.0,,7.3,97.3,7.45,26.4,41.1,21.91,10.0
6609,7,15/09/2009,90000,0.2,,5.6,77.1,7.54,27.5,42.7,23.84,1.0
6610,7,15/09/2009,90000,2.0,,5.5,75.5,7.53,27.5,42.8,23.76,2.0
6611,7,15/09/2009,90000,4.0,,5.4,74.7,7.52,27.6,42.8,23.76,4.0
6612,7,15/09/2009,90000,5.0,,5.3,74.0,7.52,27.6,42.9,23.76,5.0
6613,7,21/10/2009,142000,0.2,,6.7,96.9,8.02,30.5,46.9,25.16,6.0
6614,7,21/10/2009,142000,2.0,,6.5,94.3,7.99,30.6,47.0,25.01,5.0
6615,7,21/10/2009,142000,4.0,,6.5,94.1,7.99,30.7,47.1,25.04,6.0
6616,7,21/10/2009,142000,6.0,,6.5,94.2,7.98,30.8,47.4,25.04,13.0
6617,7,17/11/2009,122200,0.2,,7.5,111.8,8.02,29.9,46.1,27.52,17.0
6618,7,17/11/2009,122200,2.0,,7.3,108.9,7.94,29.9,46.0,27.56,18.0
6619,7,17/11/2009,122200,3.5,,7.2,106.8,7.89,29.9,46.1,27.35,17.0
6620,7,15/12/2009,113300,0.2,,6.0,92.6,7.79,30.5,46.9,29.59,5.0
6621,7,15/12/2009,113300,2.0,,5.7,88.8,7.76,30.6,47.0,29.43,10.0
6622,7,15/12/2009,113300,4.0,,5.6,86.9,7.76,30.7,47.2,29.42,12.0
6623,7,15/12/2009,113300,6.0,,5.7,88.9,7.77,30.8,47.3,29.43,13.0
6624,7,19/01/2010,135900,0.2,,6.0,90.2,8.17,24.7,38.9,29.91,6.0
6625,7,19/01/2010,135900,2.0,,5.7,86.0,8.15,25.1,39.3,29.7,11.0
6626,7,19/01/2010,135900,4.0,,5.0,75.6,8.07,25.5,40.0,29.14,10.0
6627,7,19/01/2010,135900,5.5,,5.0,74.6,8.07,25.6,40.1,29.16,15.0
6628,7,15/02/2010,121000,0.2,,5.1,68.6,7.05,6.6,11.6,28.93,18.0
6629,7,15/02/2010,121000,2.0,,5.2,71.1,7.12,7.87,13.6,29.04,20.0
6630,7,15/02/2010,121000,4.0,,5.1,69.4,7.11,8.68,14.9,28.9,21.0
6631,7,16/03/2010,123500,0.2,,7.3,88.4,7.27,0.337,0.668,25.11,130.0
6632,7,16/03/2010,123500,2.0,,7.2,87.6,7.24,0.344,0.682,25.06,133.0
6633,7,16/03/2010,123500,4.0,,7.2,87.4,7.21,0.355,0.703,24.99,133.0
6634,7,16/03/2010,123500,6.0,,7.2,87.2,7.21,0.357,0.708,24.98,139.0
6635,7,21/04/2010,80200,0.2,,7.9,101.0,7.88,12.9,21.6,23.69,8.0
6636,7,21/04/2010,80200,2.0,,7.8,100.9,7.95,15.0,24.7,23.93,7.0
6637,7,21/04/2010,80200,4.0,,7.3,97.4,7.86,20.6,33.0,24.22,8.0
6638,7,25/05/2010,85600,0.2,,7.0,90.6,7.78,25.6,40.1,20.74,13.0
6639,7,25/05/2010,85600,2.0,,7.0,90.4,7.78,25.8,40.3,20.74,20.0
6640,7,25/05/2010,85600,4.0,,6.9,89.9,7.77,25.9,40.4,20.74,32.0
6641,7,25/05/2010,85600,6.0,,6.9,89.6,7.77,26.0,40.7,20.77,46.0
6642,7,22/06/2010,83500,0.2,,7.4,92.9,7.82,26.0,40.7,18.77,5.0
6643,7,22/06/2010,83500,2.0,,7.1,89.6,7.78,26.2,40.9,18.83,5.0
6644,7,22/06/2010,83500,4.0,,7.0,87.9,7.75,26.2,40.9,18.86,4.0
6645,7,27/07/2010,113900,0.2,,9.3,120.2,8.03,27.8,43.1,19.69,6.0
6646,7,27/07/2010,113900,2.0,,9.4,120.6,8.03,28.0,43.4,19.64,9.0
6647,7,27/07/2010,113900,4.0,,9.2,118.3,8.0,28.2,43.7,19.51,10.0
6648,7,27/07/2010,113900,6.0,,9.0,115.9,7.99,28.5,44.1,19.43,10.0
6649,7,24/08/2010,135900,0.2,,6.1,77.9,7.73,20.3,32.5,21.32,7.0
6650,7,24/08/2010,135900,2.0,,5.9,74.5,7.71,20.6,32.9,21.27,7.0
6651,7,24/08/2010,135900,4.0,,5.8,73.8,7.7,21.2,33.8,21.22,9.0
6652,7,24/08/2010,135900,5.0,,5.7,73.3,7.7,21.4,34.1,21.17,9.0
6653,7,21/09/2010,102300,0.2,,6.8,77.7,7.75,2.57,4.8,20.97,59.0
6654,7,21/09/2010,102300,2.0,,6.8,77.1,7.72,2.88,5.34,20.91,57.0
6655,7,21/09/2010,102300,4.0,,6.7,76.1,7.69,3.34,6.14,20.99,63.0
6656,7,28/10/2010,135800,0.2,,6.9,89.0,7.72,7.24,12.6,26.0,17.0
6657,7,28/10/2010,135800,2.0,,6.5,83.0,7.66,9.32,15.9,24.86,24.0
6658,7,28/10/2010,135800,4.0,,6.3,81.0,7.7,12.8,21.3,24.49,25.0
6659,7,28/10/2010,135800,6.0,,6.2,81.2,7.79,14.9,24.5,24.52,18.0
6660,7,25/11/2010,142900,0.2,,7.2,96.9,7.64,19.6,31.4,24.47,9.0
6661,7,25/11/2010,142900,2.0,,7.1,95.8,7.64,19.7,31.6,24.45,9.0
6662,7,25/11/2010,142900,4.0,,7.1,95.0,7.63,19.9,31.9,24.44,14.0
6663,7,25/11/2010,142900,5.0,,7.0,94.4,7.63,20.0,32.1,24.43,25.0
6664,7,16/12/2010,112400,0.2,,7.5,94.1,7.5,0.188,0.374,26.69,47.0
6665,7,16/12/2010,112400,2.0,,7.5,94.1,7.45,0.189,0.376,26.58,48.0
6666,7,16/12/2010,112400,4.0,,7.5,93.7,7.42,0.19,0.379,26.52,52.0
