Timestamp,Record,Chlugl,Depthm,DOmgL,DOPerSat,fDOMQSU,fDOMRFU,pH,Salinitypsu,SpCondmS,TemperatureDegC,TurbNTU
"2025-03-20 02:04:14",16316,13.72,0.099,6.8,96.55,37.29,12.43,7.81,24,37.888,26.369,3.92
"2025-03-20 02:34:14",16317,13.79,0.096,6.8,96.69,37.05,12.35,7.81,24.04,37.943,26.392,4.26
"2025-03-20 03:04:14",16318,8.55,0.094,6.86,97.47,37.17,12.39,7.82,23.95,37.816,26.376,5.43
"2025-03-20 03:34:14",16319,10.1,0.093,6.99,99.15,38.33,12.78,7.84,23.79,37.584,26.324,4.4
"2025-03-20 04:04:14",16320,10.85,0.094,7.01,98.83,40.14,13.38,7.83,23.32,36.901,26.166,4.47
"2025-03-20 04:34:14",16321,9.6,0.097,7.13,99.9,43.25,14.42,7.85,22.64,35.926,26.063,4.66
"2025-03-20 05:04:14",16322,13.1,0.099,7.13,99.72,44.4,14.8,7.85,22.34,35.501,26.015,5.08
"2025-03-20 05:34:14",16323,10.02,0.102,7.14,99.59,45.74,15.25,7.84,22.03,35.054,25.958,4.87
"2025-03-20 06:04:14",16324,13.27,0.102,7.13,99.36,46.39,15.46,7.84,21.91,34.874,25.918,4.75
"2025-03-20 06:34:14",16325,11.44,0.107,7.12,99.01,47.04,15.68,7.83,21.74,34.624,25.856,4.8
"2025-03-20 07:04:14",16326,10.73,0.109,7.23,100.23,48.51,16.17,7.85,21.45,34.21,25.802,4.11
"2025-03-20 07:34:14",16327,10.45,0.112,7.3,101.21,48.11,16.04,7.86,21.51,34.297,25.803,4.02
"2025-03-20 08:04:14",16328,12.5,0.117,7.18,100.64,44.57,14.86,7.85,22.35,35.51,26.14,4.64
"2025-03-20 08:34:14",16329,10.81,0.116,6.98,98.7,40.4,13.47,7.82,23.2,36.741,26.344,5.23
"2025-03-20 09:04:14",16330,12.41,0.118,7.04,99.72,39.73,13.24,7.83,23.28,36.857,26.446,5.1
"2025-03-20 09:04:14",16331,12.41,0.118,7.04,99.72,39.73,13.24,7.83,23.28,36.857,26.446,5.1
"2025-03-20 09:34:14",16332,9.75,0.118,7.48,105.28,42.83,14.28,7.88,22.4,35.591,26.396,4.75
"2025-03-20 10:04:14",16333,13.39,0.115,7.56,106.58,42.69,14.23,7.89,22.57,35.845,26.386,4.75
"2025-03-20 10:34:14",16334,9.24,0.113,7.88,111.28,42.72,14.24,7.92,22.4,35.598,26.558,4.14
"2025-03-20 10:58:32",16335,11.9,0.108,8.07,114.45,42.25,14.08,7.95,22.35,35.531,26.783,4.09
"2025-03-20 11:04:14",16336,10.69,0.094,8.02,113.37,38.39,12.8,7.93,22.49,35.726,26.613,13.39
"2025-03-20 11:09:38",16337,6.94,0.094,8.05,113.54,36.74,12.25,7.95,22.63,35.927,26.441,16.81
"2025-03-20 11:14:50",16338,6.95,0.096,8.08,114.56,42.38,14.13,7.93,22.65,35.967,26.68,3.48
"2025-03-20 11:27:36",16339,14.62,0.103,8.13,115.28,42.07,14.02,7.93,22.8,36.173,26.678,3.44
"2025-03-20 11:34:14",16340,9.67,0.101,7.81,110.96,40.92,13.64,7.9,23.12,36.63,26.661,3.69
"2025-03-20 12:04:14",16341,14.28,0.095,8.13,115.78,40.61,13.54,7.95,23.12,36.648,26.818,3.45
"2025-03-20 12:34:14",16342,8.61,0.09,8.04,114.83,39.29,13.1,7.94,23.38,37.021,26.915,3.33
"2025-03-20 13:04:14",16343,6.86,0.082,8.72,125.56,38.63,12.88,8.01,22.91,36.368,27.513,3.26
"2025-03-20 13:34:14",16344,7.3,0.074,8.79,126.74,38.06,12.69,8.03,23.11,36.654,27.558,2.9
"2025-03-20 14:04:14",16345,7.34,0.07,8.92,129.09,37.15,12.38,8.05,23.13,36.693,27.76,2.87
"2025-03-20 14:34:14",16346,7.04,0.066,8.86,127.8,38.32,12.77,8.07,22.73,36.115,27.725,3.73
"2025-03-20 15:04:14",16347,6.53,0.065,8.98,129.85,37.41,12.47,8.07,22.95,36.434,27.792,3.91
"2025-03-20 15:34:14",16348,8.88,0.064,8.93,129.18,36.98,12.33,8.07,23.11,36.656,27.728,4.3
"2025-03-20 16:04:14",16349,13,0.062,8.98,130.08,36.6,12.2,8.08,23.2,36.785,27.768,4.73
"2025-03-20 16:34:14",16350,8.46,0.063,8.93,129.18,35.91,11.97,8.06,23.3,36.923,27.709,5.4
"2025-03-20 17:04:14",16351,13.37,0.063,9.04,130.52,37.34,12.45,8.08,23.03,36.538,27.643,5.39
"2025-03-20 17:34:14",16352,11.97,0.067,9.11,130.71,41.01,13.67,8.09,22.28,35.463,27.501,5.11
"2025-03-20 18:04:14",16353,10.62,0.067,9.04,129.14,42.15,14.05,8.08,22,35.052,27.377,5.04
"2025-03-20 18:34:14",16354,12.71,0.068,8.86,125.91,44.29,14.76,8.07,21.67,34.57,27.153,4.41
"2025-03-20 19:04:14",16355,13.02,0.073,8.79,124.52,45.62,15.21,8.06,21.51,34.334,27.028,4.28
"2025-03-20 19:34:14",16356,13.49,0.078,8.91,127.55,40.69,13.56,8.07,22.33,35.523,27.363,5.76
"2025-03-20 20:04:14",16357,13.38,0.081,8.84,126.75,39.7,13.23,8.05,22.64,35.978,27.396,5.4
"2025-03-20 20:34:14",16358,11.05,0.085,8.72,125.09,39.29,13.1,8.04,22.87,36.295,27.357,4.4
"2025-03-20 21:04:14",16359,12.79,0.089,8.67,124.5,38.45,12.82,8.03,23.15,36.698,27.319,4.3
"2025-03-20 21:34:14",16360,8.92,0.092,8.56,122.61,38.43,12.81,8.02,23.03,36.525,27.201,4.43
"2025-03-20 22:04:14",16361,10.55,0.091,8.49,121.77,37.82,12.61,8.01,23.3,36.904,27.187,3.94
"2025-03-20 22:34:14",16362,9.81,0.09,8.46,121.42,37.36,12.45,8.02,23.52,37.23,27.179,3.22
"2025-03-20 23:04:14",16363,10.98,0.088,7.94,113.94,36.29,12.1,7.96,23.81,37.629,27.048,4.63
"2025-03-20 23:34:14",16364,10.13,0.087,7.83,112.2,36.65,12.22,7.94,23.74,37.526,26.956,4.31
"2025-03-21 00:04:14",16365,11.78,0.084,8.01,114.62,37.1,12.37,7.97,23.67,37.437,26.94,3.21
"2025-03-21 00:34:14",16366,6.99,0.083,8.22,117.5,37.62,12.54,8,23.59,37.309,26.875,2.49
"2025-03-21 01:04:14",16367,9.25,0.082,7.64,109.35,36.32,12.11,7.93,24.04,37.956,26.834,2.66
"2025-03-21 01:34:14",16368,13.11,0.078,7.21,103.08,35.54,11.85,7.87,24.25,38.247,26.665,3
"2025-03-21 02:04:14",16369,8.25,0.079,7.07,100.72,35.95,11.98,7.86,24.2,38.177,26.511,3.21
"2025-03-21 02:34:14",16370,7.05,0.077,6.97,99.31,35.92,11.97,7.84,24.21,38.186,26.454,3.03
"2025-03-21 03:04:14",16371,6.71,0.076,6.94,98.91,35.78,11.93,7.84,24.22,38.202,26.459,3.35
"2025-03-21 03:34:14",16372,10.58,0.076,7.08,100.91,35.95,11.98,7.86,24.21,38.191,26.489,3.3
"2025-03-21 04:04:14",16373,7.71,0.078,6.96,99.08,35.53,11.84,7.84,24.26,38.256,26.447,4.14
"2025-03-21 04:34:14",16374,9.54,0.079,6.79,96.69,34.63,11.54,7.79,24.28,38.286,26.454,5.52
"2025-03-21 05:04:14",16375,9.03,0.082,7.18,101.53,38.61,12.87,7.86,23.55,37.242,26.295,3.74
"2025-03-21 05:34:14",16376,7.75,0.084,7.21,101.5,40.86,13.62,7.86,23,36.45,26.199,4.2
"2025-03-21 06:04:14",16377,8.39,0.085,7.26,101.98,42.82,14.27,7.87,22.57,35.838,26.169,3.98
"2025-03-21 06:34:14",16378,9.32,0.088,7.3,102.18,43.99,14.66,7.87,22.31,35.459,26.104,4.03
"2025-03-21 07:04:14",16379,6.44,0.089,7.35,102.67,44.98,14.99,7.88,22.04,35.063,26.075,3.86
"2025-03-21 07:34:14",16380,12.98,0.093,7.42,103.57,46.01,15.34,7.89,21.76,34.665,26.058,3.66
"2025-03-21 08:04:14",16381,6.38,0.092,7.5,104.81,44.86,14.95,7.89,21.91,34.879,26.133,4.4
"2025-03-21 08:34:14",16382,6.94,0.092,7.68,107.54,44.87,14.96,7.92,21.87,34.828,26.276,3.66
"2025-03-21 09:04:14",16383,10.77,0.09,7.82,110.3,43.44,14.48,7.94,22.2,35.311,26.565,3.36
"2025-03-21 09:34:14",16384,9.61,0.086,8.04,113.88,43.29,14.43,7.96,22.23,35.358,26.781,3.45
"2025-03-21 09:34:14",16385,9.61,0.086,8.04,113.88,43.29,14.43,7.96,22.23,35.358,26.781,3.45
"2025-03-21 10:04:14",16386,7.43,0.08,8.22,116.75,42.78,14.26,7.98,22.34,35.526,26.944,3.9
"2025-03-21 10:34:14",16387,8.23,9.57,,10.49,42.78,14.26,6.43,,7.97,,3.9
"2025-03-21 11:04:14",16388,6.61,0.061,8.57,122.96,40.87,13.62,8.01,22.17,35.3,27.555,3.32
"2025-03-21 11:34:14",16389,8.72,0.06,8.64,124.75,38.57,12.86,8,22.44,35.702,27.87,3.16
"2025-03-21 12:04:14",16390,8.97,0.055,8.71,125.33,38.24,12.75,8.01,23.46,37.144,27.319,4.31
"2025-03-21 12:34:14",16391,5.87,0.052,8.84,129.13,36.34,12.11,8.03,22.55,35.882,28.493,2.7
"2025-03-21 13:04:14",16392,6.53,0.048,9.12,133.07,36.28,12.09,8.06,22.87,36.337,28.309,3.3
"2025-03-21 13:34:14",16393,8.53,0.041,9.26,135.74,35.39,11.8,8.07,22.74,36.157,28.691,3.01
"2025-03-21 14:04:14",16394,6.25,0.038,9.38,138.01,34.96,11.65,8.09,22.73,36.146,28.902,3.01
"2025-03-21 14:34:14",16395,8.49,0.033,9.65,141.43,35.38,11.79,8.1,23.16,36.76,28.484,3.15
"2025-03-21 15:04:14",16396,7.38,0.03,9.51,140.28,34.48,11.49,8.1,22.99,36.53,28.962,3.42
"2025-03-21 15:34:14",16397,7.13,0.027,9.5,140.38,34.04,11.35,8.12,22.99,36.534,29.061,3.31
"2025-03-21 16:04:14",16398,7.13,0.026,9.38,138.4,33.45,11.15,8.11,23.38,37.078,28.838,3.98
"2025-03-21 16:34:14",16399,11.89,0.029,9.24,135.68,34.14,11.38,8.11,23.42,37.13,28.551,3.45
"2025-03-21 17:04:14",16400,7.44,0.032,9.29,136.23,34.36,11.45,8.11,23.48,37.207,28.408,3.43
"2025-03-21 17:34:14",16401,7.54,0.038,9.23,134.85,35.9,11.97,8.13,23.12,36.689,28.299,3.38
"2025-03-21 18:04:14",16402,10.13,0.042,9,131.53,35.14,11.71,8.1,23.07,36.62,28.395,5.45
"2025-03-21 18:34:14",16403,8.32,0.045,9.13,132.64,38.7,12.9,8.11,22.45,35.725,28.2,4.8
"2025-03-21 19:04:14",16404,7.15,0.047,9.11,131.92,40.11,13.37,8.11,22.18,35.33,28.109,3.9
"2025-03-21 19:34:14",16405,6.54,0.049,9.02,130.39,41,13.67,8.11,22.03,35.122,28.042,3.22
"2025-03-21 20:04:14",16406,6,0.053,9.1,132.36,38.11,12.7,8.11,22.76,36.163,28.157,3.68
"2025-03-21 20:34:14",16407,5.5,0.055,8.97,130.18,37.9,12.63,8.08,22.64,36.002,28.099,3.58
"2025-03-21 21:04:14",16408,4.78,0.055,8.84,128.33,35.59,11.86,8.05,22.82,36.257,28.063,3.19
"2025-03-21 21:34:14",16409,6.74,0.054,8.97,130.93,35.52,11.84,8.08,23.2,36.803,28.267,3.32
"2025-03-21 22:04:14",16410,5.79,0.053,8.87,129.49,35.32,11.77,8.06,23.2,36.804,28.23,3.58
"2025-03-21 22:34:14",16411,6.01,0.052,8.74,127.37,35.45,11.82,8.05,23.26,36.891,28.135,4.26
"2025-03-21 23:04:14",16412,6.54,0.051,8.77,127.88,35.38,11.79,8.04,23.37,37.034,28.103,3.61
"2025-03-21 23:34:14",16413,7.83,0.05,8.56,124.46,35.33,11.78,8.02,23.42,37.111,27.955,4
"2025-03-22 00:04:14",16414,7.76,0.048,8.57,124.58,35.49,11.83,8.02,23.39,37.062,27.963,3.44
"2025-03-22 00:34:14",16415,7.11,0.046,8.54,124.04,35.65,11.88,8.03,23.43,37.118,27.888,2.76
"2025-03-22 01:04:14",16416,5.53,0.049,8.4,121.91,35.55,11.85,8.01,23.64,37.408,27.737,3.1
"2025-03-22 01:34:14",16417,3.66,0.05,8.48,122.9,35.82,11.94,8.03,23.62,37.387,27.659,2.29
"2025-03-22 02:04:14",16418,11.15,0.048,8.19,118.58,35.08,11.69,7.99,24,37.915,27.513,2.55
"2025-03-22 02:34:14",16419,6.61,0.046,8.32,120.31,35.49,11.83,8.01,23.77,37.597,27.536,2.29
"2025-03-22 03:04:14",16420,5.99,0.044,7.83,112.84,35.53,11.84,7.95,23.97,37.867,27.209,2.81
"2025-03-22 03:34:14",16421,7.83,0.048,7.41,106.55,34.54,11.51,7.91,24.29,38.315,27.026,2.74
"2025-03-22 04:04:14",16422,6.95,0.055,7.63,109.89,35.04,11.68,7.92,24.11,38.068,27.128,2.83
"2025-03-22 04:34:14",16423,5.84,0.057,7.39,106.26,34.86,11.62,7.9,24.23,38.225,27.019,2.72
"2025-03-22 05:04:14",16424,7.02,0.058,7.37,105.9,34.75,11.58,7.89,24.29,38.308,26.974,3.05
"2025-03-22 05:34:14",16425,7.41,0.055,7.4,106.32,34.83,11.61,7.9,24.23,38.227,26.943,2.61
"2025-03-22 06:04:14",16426,4.57,0.062,7.55,107.67,37.63,12.54,7.93,23.55,37.254,26.721,2.77
"2025-03-22 06:34:14",16427,7.55,0.066,7.48,105.97,40.49,13.5,7.92,22.86,36.268,26.614,3.05
"2025-03-22 07:04:14",16428,7.28,0.067,7.41,105.07,41.25,13.75,7.9,22.61,35.909,26.692,3.72
"2025-03-22 07:34:14",16429,6.13,0.069,7.43,105.48,41.76,13.92,7.9,22.51,35.771,26.821,3.29
"2025-03-22 08:04:14",16430,5.73,0.07,7.52,107.02,40.49,13.5,7.91,22.68,36.013,26.915,3.65
"2025-03-22 08:34:14",16431,5.66,0.071,7.67,109.33,41.66,13.89,7.93,22.23,35.378,27.145,3.38
"2025-03-22 09:04:14",16432,7.99,0.073,7.78,111.1,41.49,13.83,7.94,22.28,35.445,27.245,3.32
"2025-03-22 09:34:14",16433,8.18,0.069,7.86,112.59,41.02,13.67,7.95,22.31,35.504,27.402,3.64
"2025-03-22 09:34:14",16434,8.18,0.069,7.86,112.59,41.02,13.67,7.95,22.31,35.504,27.402,3.64
"2025-03-22 10:04:14",16435,6.01,0.063,7.96,114.22,40.48,13.49,7.96,22.57,35.875,27.441,3.36
"2025-03-22 10:34:14",16436,10.4,0.056,8.02,115.49,39.49,13.16,7.97,22.96,36.44,27.528,3.35
"2025-03-22 11:04:14",16437,10.94,0.051,7.96,114.98,37.69,12.56,7.96,23.42,37.1,27.521,3.35
"2025-03-22 11:34:14",16438,12.14,0.049,8,115.79,36.97,12.32,7.97,23.37,37.032,27.695,3.62
"2025-03-22 12:04:14",16439,12.55,0.043,8.18,118.46,37.16,12.39,7.99,23.35,37.006,27.733,2.99
"2025-03-22 12:34:14",16440,7.84,0.038,8.52,123.37,38.68,12.89,8.02,22.62,35.958,27.967,2.76
"2025-03-22 13:04:14",16441,6.92,0.036,8.37,121.41,37.6,12.53,8,22.61,35.946,28.045,2.78
"2025-03-22 13:34:14",16442,6.84,0.032,8.33,120.87,36.74,12.25,8,22.86,36.314,27.977,3.31
"2025-03-22 14:04:14",16443,6.33,0.03,8.54,124.31,36.82,12.27,8.04,22.6,35.938,28.251,2.59
"2025-03-22 14:34:14",16444,4.24,0.029,8.57,124.91,35.99,12,8.04,22.59,35.933,28.398,2.44
"2025-03-22 15:04:14",16445,7.02,0.026,8.69,126.93,35.49,11.83,8.04,22.7,36.097,28.472,2.81
"2025-03-22 15:34:14",16446,6.6,0.025,8.71,127.62,35.1,11.7,8.04,22.55,35.889,28.668,2.78
"2025-03-22 16:04:14",16447,7.08,0.026,8.86,130.07,34.7,11.57,8.03,22.73,36.146,28.723,3.49
"2025-03-22 16:34:14",16448,6.72,0.025,8.86,129.89,34.88,11.63,8.06,22.84,36.295,28.66,3.18
"2025-03-22 17:04:14",16449,5.74,0.028,8.81,129.26,35.04,11.68,8.06,22.84,36.297,28.71,3.76
"2025-03-22 17:34:14",16450,7.73,0.028,8.77,128.45,35.04,11.68,8.06,22.86,36.327,28.537,3.67
"2025-03-22 18:04:14",16451,6.14,0.029,8.79,128.69,35.39,11.8,8.08,22.81,36.258,28.528,2.62
"2025-03-22 18:34:14",16452,4.08,0.034,8.6,126.06,36.13,12.04,8.07,22.7,36.103,28.64,2.35
"2025-03-22 19:04:14",16453,5.04,0.035,8.57,125.38,35.84,11.95,8.06,22.71,36.11,28.568,3.49
"2025-03-22 19:34:14",16454,4.93,0.041,8.48,123.86,35.95,11.98,8.06,22.71,36.109,28.486,3.45
"2025-03-22 20:04:14",16455,4.41,0.046,8.49,124.06,36.04,12.01,8.06,22.74,36.149,28.457,2.91
"2025-03-22 20:34:14",16456,5.37,0.048,8.45,123.34,36.3,12.1,8.07,22.77,36.195,28.369,2.74
"2025-03-22 21:04:14",16457,4.43,0.05,8.43,122.84,36.45,12.15,8.05,22.78,36.204,28.258,2.05
"2025-03-22 21:34:14",16458,5.03,0.051,8.49,123.53,36.46,12.15,8.05,22.79,36.22,28.203,2.46
"2025-03-22 22:04:14",16459,3.69,0.052,8.43,122.66,36.3,12.1,8.04,22.87,36.327,28.155,2.67
"2025-03-22 22:34:14",16460,4.39,0.05,8.45,122.85,36.08,12.03,8.03,22.96,36.449,28.124,2.85
"2025-03-22 23:04:14",16461,3.09,0.052,8.3,119.91,35.94,11.98,8.02,22.8,36.216,27.806,2.6
"2025-03-22 23:34:14",16462,2.13,0.053,8.18,117.76,36.09,12.03,8.01,22.54,35.83,27.63,2.53
"2025-03-23 00:04:14",16463,4.47,0.054,8.34,120.9,36.14,12.05,8.03,22.87,36.324,27.932,2.34
"2025-03-23 00:34:14",16464,6.37,0.05,8.12,117.95,35.37,11.79,7.98,23.36,37.017,27.911,3.24
"2025-03-23 01:04:14",16465,5.78,0.05,8.14,118.36,34.94,11.65,7.99,23.77,37.599,27.812,2.53
"2025-03-23 01:34:14",16466,3.98,0.049,7.99,115.92,35.21,11.74,7.97,23.61,37.371,27.721,2.7
"2025-03-23 02:04:14",16467,4.29,0.05,8.07,116.87,35.62,11.87,7.98,23.46,37.156,27.73,2.57
"2025-03-23 02:34:14",16468,4.07,0.051,7.98,115.69,35.42,11.81,7.97,23.61,37.364,27.678,2.56
"2025-03-23 03:04:14",16469,4.21,0.051,7.87,114.13,34.96,11.65,7.95,23.93,37.824,27.652,2.38
"2025-03-23 03:34:14",16470,4.07,0.053,7.88,114.28,34.78,11.59,7.96,24.06,38.013,27.546,2.34
"2025-03-23 04:04:14",16471,4.06,0.057,7.77,112.57,34.61,11.54,7.95,24.14,38.121,27.458,2.31
"2025-03-23 04:34:14",16472,2.68,0.06,7.71,111.35,34.81,11.6,7.94,24.05,37.992,27.332,2.17
"2025-03-23 05:04:14",16473,3.37,0.064,7.54,108.58,35.1,11.7,7.93,24.06,37.998,27.172,2.32
"2025-03-23 05:34:14",16474,7.76,0.067,7.28,104.79,34.27,11.42,7.89,24.31,38.354,27.094,2.51
"2025-03-23 06:04:14",16475,3.46,0.07,7.36,105.94,34.69,11.56,7.9,24.19,38.181,27.099,2.48
"2025-03-23 06:34:14",16476,3.67,0.073,7.31,105.06,34.79,11.6,7.91,24.24,38.246,27.023,2.61
"2025-03-23 07:04:14",16477,3.73,0.077,7.2,103.69,33.66,11.22,7.87,24.36,38.414,27.099,3.49
"2025-03-23 07:34:14",16478,4.32,0.081,7.26,104.38,34.63,11.54,7.9,24.07,38.004,27.045,3.23
"2025-03-23 08:04:14",16479,5.38,0.082,7.25,104.31,34.47,11.49,7.9,24.09,38.036,27.087,3.09
"2025-03-23 08:34:14",16480,3.89,0.083,7.37,105.84,36.43,12.14,7.91,23.45,37.132,27.233,3.22
"2025-03-23 09:04:14",16481,4.79,0.082,7.36,105.7,37.28,12.43,7.92,23.26,36.86,27.279,3.17
"2025-03-23 09:34:14",16482,3.46,0.08,7.41,106.46,40.18,13.39,7.92,22.33,35.54,27.624,3.26
"2025-03-23 09:34:14",16483,3.46,0.08,7.41,106.46,40.18,13.39,7.92,22.33,35.54,27.624,3.26
"2025-03-23 10:04:14",16484,4.62,0.081,7.41,106.42,41.78,13.93,7.9,21.57,34.44,27.844,4.46
"2025-03-23 10:34:14",16485,3.2,0.076,7.45,107.31,42.77,14.26,7.92,21.15,33.846,28.115,4.15
"2025-03-23 11:04:14",16486,2.67,0.069,7.46,107.62,42.44,14.15,7.94,21.16,33.871,28.198,4.19
"2025-03-23 11:34:14",16487,3.49,0.061,7.54,108.75,41.96,13.99,7.95,21.38,34.189,28.169,3.42
"2025-03-23 12:04:14",16488,2.75,0.058,7.59,109.61,40.56,13.52,7.93,21.77,34.742,28.107,3.63
"2025-03-23 12:34:14",16489,2.7,0.056,7.61,110.45,38.37,12.79,7.9,22.17,35.326,28.246,4.16
"2025-03-23 13:04:14",16490,3.38,0.051,7.68,111.97,37.62,12.54,7.93,22.28,35.497,28.474,3.46
"2025-03-23 13:34:14",16491,4.17,0.047,7.7,112.57,36.15,12.05,7.93,22.54,35.867,28.564,3.86
"2025-03-23 14:04:14",16492,3.96,0.042,7.81,114.35,35.83,11.94,7.96,22.63,35.999,28.62,3.58
"2025-03-23 14:34:14",16493,5.58,0.042,7.91,115.69,35.39,11.8,7.96,22.75,36.166,28.521,3.75
"2025-03-23 15:04:14",16494,7.18,0.04,7.92,115.86,34.82,11.61,7.96,23.18,36.784,28.394,4.07
"2025-03-23 15:34:14",16495,4.88,0.039,7.96,116.54,34.53,11.51,7.96,23.25,36.886,28.396,3.43
"2025-03-23 16:04:14",16496,5.46,0.04,7.91,115.82,34.08,11.36,7.98,23.42,37.124,28.332,3.51
"2025-03-23 16:34:14",16497,3.86,0.041,7.92,115.77,34.17,11.39,7.97,23.47,37.186,28.286,3.67
"2025-03-23 17:04:14",16498,4.96,0.044,7.87,114.95,34.48,11.49,7.94,23.49,37.222,28.22,4.09
"2025-03-23 17:34:14",16499,5.74,0.047,7.8,113.92,34.34,11.45,7.95,23.58,37.343,28.182,3.52
"2025-03-23 18:04:14",16500,4.56,0.05,7.81,114.16,33.82,11.27,7.96,23.62,37.395,28.177,3.37
"2025-03-23 18:34:14",16501,2.67,0.052,7.81,113.97,34.02,11.34,7.97,23.6,37.371,28.089,2.89
"2025-03-23 19:04:14",16502,2.83,0.057,7.7,112.09,34.33,11.44,7.97,23.48,37.194,28.005,3.21
"2025-03-23 19:34:14",16503,2.64,0.059,7.63,111.14,34.29,11.43,7.96,23.53,37.261,28.017,3.59
"2025-03-23 20:04:14",16504,3.28,0.063,7.54,110.11,33.65,11.22,7.93,23.78,37.629,28.062,3.59
"2025-03-23 20:34:14",16505,2.87,0.065,7.46,108.26,35.2,11.73,7.93,23.45,37.151,27.825,3.69
"2025-03-23 21:04:14",16506,3.03,0.068,7.31,106,35.23,11.74,7.91,23.49,37.197,27.773,3.74
"2025-03-23 21:34:14",16507,3.3,0.07,7.36,106.47,36.22,12.07,7.91,23.19,36.771,27.755,4.03
"2025-03-23 22:04:14",16508,2.34,0.068,7.37,106.34,37.51,12.5,7.92,22.87,36.312,27.673,3.61
"2025-03-23 22:34:14",16509,2.52,0.069,7.41,107.09,38.32,12.77,7.92,22.69,36.061,27.795,3.75
"2025-03-23 23:04:14",16510,2.14,0.066,7.41,107.21,38.66,12.89,7.93,22.67,36.029,27.863,3.72
"2025-03-23 23:34:14",16511,2.74,0.067,7.25,105.07,35.56,11.85,7.9,23.41,37.09,27.75,4.03
"2025-03-24 00:04:14",16512,2.65,0.065,7.25,105.08,35.02,11.67,7.89,23.49,37.203,27.756,3.89
"2025-03-24 00:34:14",16513,2.32,0.063,7.23,104.72,35.14,11.71,7.88,23.44,37.125,27.742,3.99
"2025-03-24 01:04:14",16514,2.22,0.063,7.16,104.02,34.1,11.37,7.87,23.74,37.554,27.789,3.95
"2025-03-24 01:34:14",16515,1.93,0.059,7.1,102.53,35,11.67,7.86,23.45,37.131,27.545,3.76
"2025-03-24 02:04:14",16516,1.87,0.058,7.09,102.84,33.89,11.3,7.88,23.9,37.775,27.631,3.65
"2025-03-24 02:34:14",16517,2.89,0.054,6.98,101.59,32.87,10.96,7.87,24.37,38.445,27.654,3.37
"2025-03-24 03:04:14",16518,1.87,0.05,7.05,102.31,33.6,11.2,7.88,24.06,38.007,27.585,3.62
"2025-03-24 03:34:14",16519,2.7,0.052,6.84,98.96,33.51,11.17,7.84,24.13,38.102,27.432,3.63
"2025-03-24 04:04:14",16520,1.81,0.053,6.84,99.1,32.99,11,7.85,24.34,38.395,27.426,3.37
"2025-03-24 04:34:14",16521,1.74,0.055,6.82,98.87,32.62,10.87,7.85,24.52,38.659,27.423,3.27
"2025-03-24 05:04:14",16522,1.75,0.058,6.94,100.54,33.09,11.03,7.87,24.39,38.475,27.369,2.94
"2025-03-24 05:34:14",16523,1.62,0.06,6.86,99.28,32.84,10.95,7.86,24.51,38.633,27.313,2.65
"2025-03-24 06:04:14",16524,2.69,0.061,6.69,96.69,32.45,10.82,7.84,24.69,38.884,27.154,2.59
"2025-03-24 06:34:14",16525,2.31,0.066,6.35,92.03,31.18,10.39,7.8,25.16,39.557,27.188,2.87
"2025-03-24 07:04:14",16526,2.84,0.069,6.31,91.5,31.65,10.55,7.8,25.07,39.424,27.205,2.9
"2025-03-24 07:34:14",16527,2.36,0.071,6.42,93.07,31.38,10.46,7.81,24.97,39.294,27.212,2.9
"2025-03-24 08:04:14",16528,2.07,0.076,6.41,93.07,30.71,10.24,7.81,25.12,39.498,27.275,3.02
"2025-03-24 08:34:14",16529,3.53,0.076,6.43,93.36,30.74,10.25,7.81,25.05,39.398,27.305,3.72
"2025-03-24 09:04:14",16530,2.21,0.075,6.46,93.88,30.3,10.1,7.81,24.99,39.327,27.398,3.88
"2025-03-24 09:34:14",16531,2.92,0.074,6.51,94.3,32.62,10.87,7.81,24.34,38.4,27.423,4.22
"2025-03-24 09:34:14",16532,2.92,0.074,6.51,94.3,32.62,10.87,7.81,24.34,38.4,27.423,4.22
"2025-03-24 10:04:14",16533,5.7,0.073,6.59,95.3,34.16,11.39,7.8,23.83,37.678,27.472,4.61
"2025-03-24 10:34:14",16534,3.05,0.071,6.73,97.21,35.81,11.94,7.82,23.3,36.92,27.605,4.71
"2025-03-24 11:04:14",16535,3.22,0.064,6.86,99.11,37.6,12.53,7.82,22.66,36.008,27.804,4.62
"2025-03-24 11:34:14",16536,3.22,0.06,6.92,99.97,38.63,12.88,7.85,22.38,35.615,27.886,5.1
"2025-03-24 12:04:14",16537,3.42,0.055,7.03,101.55,40.21,13.4,7.87,22.14,35.278,27.963,3.84
"2025-03-24 12:34:14",16538,3.47,0.047,7.07,102.5,37.81,12.6,7.87,22.54,35.849,28.068,4.36
"2025-03-24 13:04:14",16539,3.01,0.041,7.11,103.37,36.72,12.24,7.85,22.63,35.978,28.215,4.4
"2025-03-24 13:34:14",16540,3.42,0.036,7.06,102.86,35.2,11.73,7.84,23.14,36.716,28.178,4.52
"2025-03-24 14:04:14",16541,3.77,0.03,7.14,104.3,34.81,11.6,7.86,23.31,36.961,28.255,4.26
"2025-03-24 14:34:14",16542,4.56,0.029,7.03,102.72,34.1,11.37,7.85,23.61,37.385,28.203,4.71
"2025-03-24 15:04:14",16543,7.24,0.027,6.87,100.49,32.64,10.88,7.84,24.09,38.075,28.098,5.28
