,Timestamp,EXO ChlugL,EXO Depthm,EXO DOmgL,EXO DOPerSat,EXO pH,EXO Salpsu,EXO SpCondmScm,EXO TempC,EXO TurbNTU
10200,2025/3/13 13:20,3.23,0.215,4.23,63.57,7.81,27.87,43.404,28.401,21.13
10201,2025/3/13 13:30,3.15,0.214,4.12,61.85,7.78,27.37,42.716,28.5,20.05
10202,2025/3/13 13:40,3.33,0.215,4.02,60.23,7.76,26.94,42.11,28.591,19.9
10203,2025/3/13 13:50,3.27,0.214,3.93,58.84,7.74,26.44,41.419,28.702,19.64
10204,2025/3/13 14:00,3.05,0.215,3.88,58.03,7.71,25.98,40.768,28.73,18.21
10205,2025/3/13 14:10,3.12,0.212,3.85,57.42,7.69,25.59,40.224,28.766,16.32
10206,2025/3/13 14:20,3.27,0.207,3.88,57.86,7.68,25.43,40.001,28.84,18.91
10207,2025/3/13 14:30,3.28,0.199,3.89,58.05,7.67,25.12,39.566,28.923,21.36
10208,2025/3/13 14:40,3.27,0.195,3.87,57.64,7.67,24.91,39.27,28.948,18.69
10209,2025/3/13 14:50,3.1,0.191,3.83,57.02,7.66,24.7,38.963,28.944,15.33
10210,2025/3/13 15:00,3.13,0.188,3.8,56.52,7.66,24.64,38.887,28.948,13.78
10211,2025/3/13 15:10,3.11,0.185,3.76,55.83,7.65,24.3,38.392,28.959,11.75
10212,2025/3/13 15:20,3.11,0.185,3.76,55.82,7.64,24.14,38.172,28.985,11.28
10213,2025/3/13 15:30,3.16,0.182,3.76,55.8,7.64,23.92,37.864,28.993,8.0
10214,2025/3/13 15:40,3.16,0.181,3.75,55.6,7.64,23.74,37.598,29.015,6.53
10215,2025/3/13 15:50,3.05,0.18,3.8,56.28,7.64,23.47,37.224,29.037,5.32
10216,2025/3/13 16:00,3.04,0.179,3.78,55.84,7.64,23.24,36.885,29.029,5.3
10217,2025/3/13 16:10,3.15,0.179,3.72,54.98,7.63,22.95,36.471,29.023,5.19
10218,2025/3/13 16:20,3.07,0.181,3.67,54.15,7.62,22.83,36.297,29.028,4.96
10219,2025/3/13 16:30,3.24,0.182,3.68,54.26,7.61,22.5,35.833,29.03,5.02
10220,2025/3/13 16:40,3.31,0.179,3.65,53.72,7.61,22.33,35.587,29.033,4.9
10221,2025/3/13 16:50,3.21,0.18,3.68,54.11,7.61,22.13,35.299,29.054,5.33
10222,2025/3/13 17:00,3.35,0.176,3.72,54.57,7.61,21.94,35.02,29.045,4.89
10223,2025/3/13 17:10,3.39,0.18,3.74,54.88,7.61,21.86,34.903,29.004,6.9
10224,2025/3/13 17:20,3.41,0.179,3.8,55.63,7.61,21.67,34.633,28.953,6.93
10225,2025/3/13 17:30,3.44,0.181,3.8,55.6,7.61,21.59,34.509,28.929,6.83
10226,2025/3/13 17:40,4.05,0.196,3.73,54.6,7.6,21.49,34.371,28.919,6.53
10227,2025/3/13 17:50,3.93,0.193,3.61,52.81,7.59,21.66,34.615,28.956,6.19
10228,2025/3/13 18:00,4.09,0.193,3.63,53.11,7.6,21.63,34.563,28.928,5.27
10229,2025/3/13 18:10,3.82,0.195,3.87,56.52,7.62,21.41,34.247,28.803,4.79
10230,2025/3/13 18:20,3.66,0.197,3.94,57.49,7.62,21.59,34.509,28.778,4.39
10231,2025/3/13 18:30,3.79,0.199,3.86,56.45,7.62,21.72,34.696,28.835,5.19
10232,2025/3/13 18:40,3.59,0.205,3.93,57.47,7.62,21.94,35.011,28.837,4.09
10233,2025/3/13 18:50,3.62,0.242,3.75,55.25,7.61,22.56,35.915,28.969,5.34
10234,2025/3/13 19:00,3.78,0.268,3.77,55.57,7.61,22.68,36.08,28.961,4.44
10235,2025/3/13 19:10,3.72,0.274,4.01,58.95,7.66,22.96,36.48,28.783,5.39
10236,2025/3/13 19:20,3.37,0.275,4.11,60.56,7.68,23.46,37.184,28.684,8.47
10237,2025/3/13 19:30,3.62,0.275,4.45,64.99,7.71,22.93,36.417,28.4,14.23
10238,2025/3/13 19:40,3.22,0.275,4.8,69.74,7.76,22.53,35.843,28.153,8.15
10239,2025/3/13 19:50,3.55,0.272,4.45,64.93,7.73,22.82,36.266,28.366,11.54
10240,2025/3/13 20:00,3.04,0.274,4.13,60.86,7.71,24.09,38.087,28.518,11.16
10241,2025/3/13 20:10,3.22,0.273,4.3,63.09,7.72,23.97,37.902,28.283,17.22
10242,2025/3/13 20:20,3.04,0.276,4.11,60.59,7.71,24.53,38.702,28.354,11.78
10243,2025/3/13 20:30,2.72,0.275,3.67,54.65,7.67,25.25,39.741,28.72,8.89
10244,2025/3/13 20:40,2.72,0.279,3.65,54.4,7.67,25.47,40.046,28.739,7.71
10245,2025/3/13 20:50,2.55,0.278,3.66,54.61,7.67,25.55,40.164,28.716,6.38
10246,2025/3/13 21:00,2.73,0.275,3.77,56.35,7.7,25.9,40.653,28.701,7.91
10247,2025/3/13 21:10,2.79,0.271,3.9,58.28,7.71,26.1,40.942,28.635,8.91
10248,2025/3/13 21:20,2.9,0.272,3.97,59.28,7.73,26.31,41.227,28.578,7.7
10249,2025/3/13 21:30,2.83,0.275,3.98,59.44,7.74,26.5,41.496,28.544,7.34
10250,2025/3/13 21:40,2.55,0.28,4.12,61.32,7.75,26.23,41.105,28.342,5.03
10251,2025/3/13 21:50,2.63,0.283,4.1,60.97,7.75,26.33,41.252,28.385,4.87
10252,2025/3/13 22:00,2.65,0.286,4.11,61.22,7.76,26.52,41.515,28.337,4.51
10253,2025/3/13 22:10,2.52,0.284,4.18,62.22,7.77,26.79,41.892,28.268,4.51
10254,2025/3/13 22:20,2.61,0.282,4.18,62.32,7.78,27.01,42.194,28.176,3.96
10255,2025/3/13 22:30,2.56,0.281,4.08,60.85,7.78,27.01,42.199,28.255,4.28
10256,2025/3/13 22:40,2.52,0.281,4.2,62.42,7.78,26.58,41.589,28.172,4.77
10257,2025/3/13 22:50,2.44,0.282,4.03,59.94,7.76,26.61,41.635,28.205,6.95
10258,2025/3/13 23:00,2.51,0.284,3.94,58.67,7.75,26.55,41.556,28.349,6.81
10259,2025/3/13 23:10,2.58,0.282,3.82,56.92,7.74,26.39,41.328,28.369,7.81
10260,2025/3/13 23:20,2.61,0.289,3.87,57.63,7.72,26.11,40.948,28.532,7.58
10261,2025/3/13 23:30,2.47,0.289,3.76,55.79,7.7,25.52,40.113,28.527,6.66
10262,2025/3/13 23:40,2.39,0.293,3.71,55.03,7.69,25.1,39.519,28.509,7.23
10263,2025/3/13 23:50,2.46,0.292,3.71,54.82,7.69,24.74,39.01,28.515,8.66
10264,2025/3/14 0:00,2.57,0.289,3.71,54.72,7.67,24.27,38.333,28.46,11.47
10265,2025/3/14 0:10,2.75,0.286,3.69,54.19,7.66,23.63,37.428,28.417,13.5
10266,2025/3/14 0:20,2.89,0.283,3.66,53.61,7.66,23.24,36.86,28.416,13.45
10267,2025/3/14 0:30,2.71,0.279,3.62,52.98,7.65,23.01,36.545,28.476,11.85
10268,2025/3/14 0:40,2.69,0.277,3.61,52.73,7.64,22.66,36.035,28.467,8.45
10269,2025/3/14 0:50,2.76,0.275,3.62,52.82,7.63,22.44,35.719,28.436,7.7
10270,2025/3/14 1:00,2.69,0.277,3.59,52.3,7.63,22.22,35.407,28.48,7.87
10271,2025/3/14 1:10,2.77,0.28,3.61,52.44,7.62,21.64,34.566,28.416,8.08
10272,2025/3/14 1:20,2.74,0.279,3.65,52.72,7.62,21.07,33.742,28.334,7.23
10273,2025/3/14 1:30,2.81,0.277,3.64,52.56,7.62,20.83,33.39,28.356,9.02
10274,2025/3/14 1:40,2.99,0.276,3.65,52.53,7.61,20.43,32.806,28.354,10.43
10275,2025/3/14 1:50,3.14,0.273,3.7,53.08,7.61,19.79,31.874,28.304,9.22
10276,2025/3/14 2:00,3.24,0.275,3.77,53.77,7.61,18.97,30.67,28.27,8.91
10277,2025/3/14 2:10,3.5,0.274,3.82,54.27,7.6,18.21,29.562,28.253,10.25
10278,2025/3/14 2:20,3.67,0.272,3.91,55.17,7.6,17.33,28.247,28.212,11.87
10279,2025/3/14 2:30,3.96,0.274,4.03,56.42,7.61,16.12,26.443,28.158,11.3
10280,2025/3/14 2:40,4.06,0.273,4.18,58.02,7.62,14.66,24.254,28.106,11.92
10281,2025/3/14 2:50,4.48,0.274,4.34,59.69,7.63,13.12,21.918,28.072,13.2
10283,2025/3/14 3:10,5.09,0.273,4.6,62.24,7.63,10.37,17.661,28.03,15.1
10284,2025/3/14 3:20,5.34,0.272,4.68,62.96,7.62,9.27,15.928,27.994,17.58
10285,2025/3/14 3:30,5.83,0.271,4.73,63.31,7.63,8.38,14.505,27.947,19.99
10286,2025/3/14 3:40,6.28,0.271,4.76,63.35,7.61,7.54,13.155,27.898,19.62
10287,2025/3/14 3:50,6.62,0.271,4.79,63.32,7.61,6.58,11.597,27.838,19.68
10288,2025/3/14 4:00,7.19,0.271,4.81,63.13,7.59,5.58,9.958,27.782,19.98
10289,2025/3/14 4:10,7.4,0.271,4.77,62.43,7.58,5.14,9.219,27.742,20.58
10290,2025/3/14 4:20,7.58,0.273,4.75,61.84,7.57,4.38,7.952,27.692,21.31
10291,2025/3/14 4:30,7.41,0.273,4.67,60.85,7.55,4.49,8.135,27.664,21.33
10292,2025/3/14 4:40,7.35,0.274,4.69,60.73,7.54,3.56,6.544,27.602,20.77
10293,2025/3/14 4:50,7.27,0.276,4.7,60.59,7.54,3.23,5.985,27.551,21.97
10294,2025/3/14 5:00,7.0,0.276,4.71,60.65,7.53,3.02,5.606,27.5,22.39
10295,2025/3/14 5:10,6.87,0.278,4.75,61.01,7.52,3.0,5.583,27.403,25.38
10296,2025/3/14 5:20,6.82,0.278,4.78,61.43,7.5,3.04,5.641,27.336,26.51
10297,2025/3/14 5:30,6.91,0.279,4.83,61.99,7.48,3.2,5.915,27.264,28.3
10298,2025/3/14 5:40,6.87,0.279,4.91,62.59,7.48,2.41,4.534,27.18,29.64
10299,2025/3/14 5:50,6.89,0.277,4.96,63.22,7.46,2.28,4.306,27.101,31.3
10300,2025/3/14 6:00,7.01,0.278,4.98,63.43,7.47,2.36,4.446,27.057,29.28
10301,2025/3/14 6:10,7.19,0.278,4.97,63.27,7.47,2.35,4.425,27.026,27.62
10302,2025/3/14 6:20,6.95,0.279,5.03,63.88,7.47,2.24,4.233,27.01,28.2
10303,2025/3/14 6:30,7.36,0.281,5.02,63.7,7.46,2.07,3.929,26.998,28.99
10304,2025/3/14 6:40,7.08,0.283,4.83,61.69,7.45,2.79,5.199,27.156,26.87
10305,2025/3/14 6:50,6.94,0.285,4.92,62.79,7.47,2.57,4.819,27.096,26.24
10306,2025/3/14 7:00,6.37,0.286,4.96,63.3,7.47,2.85,5.304,27.057,24.47
10307,2025/3/14 7:10,6.12,0.287,4.88,62.41,7.48,3.0,5.577,27.152,20.96
10308,2025/3/14 7:20,6.13,0.287,5.17,65.39,7.53,2.27,4.292,26.741,21.64
10309,2025/3/14 7:30,6.1,0.289,4.8,61.97,7.49,4.37,7.928,27.252,16.08
10310,2025/3/14 7:40,5.69,0.29,4.74,61.89,7.52,6.05,10.724,27.299,13.89
10311,2025/3/14 7:50,6.04,0.292,4.85,62.78,7.55,4.77,8.601,27.243,14.6
10312,2025/3/14 8:00,5.61,0.289,4.66,61.49,7.55,7.84,13.639,27.372,11.41
10313,2025/3/14 8:10,4.94,0.293,4.59,61.45,7.56,10.02,17.102,27.459,10.04
10314,2025/3/14 8:20,4.66,0.293,4.5,60.83,7.57,11.65,19.641,27.554,9.1
10315,2025/3/14 8:30,5.74,0.295,4.72,62.48,7.61,8.1,14.047,27.462,11.6
10316,2025/3/14 8:40,4.38,0.294,4.4,60.02,7.58,13.11,21.893,27.641,8.58
10317,2025/3/14 8:50,3.88,0.296,4.35,59.74,7.6,14.0,23.25,27.682,7.18
10318,2025/3/14 9:00,3.88,0.3,4.32,59.57,7.61,14.63,24.206,27.724,6.81
10319,2025/3/14 9:10,3.51,0.3,4.23,58.87,7.62,16.14,26.473,27.822,5.64
10320,2025/3/14 9:20,3.48,0.301,4.16,58.36,7.63,16.99,27.745,27.884,5.15
10321,2025/3/14 9:30,3.32,0.303,4.08,57.62,7.64,18.3,29.682,27.91,5.48
10322,2025/3/14 9:40,3.14,0.302,4.13,58.46,7.66,18.8,30.413,27.944,4.88
10323,2025/3/14 9:50,2.75,0.3,4.14,59.24,7.67,20.26,32.549,28.014,4.4
10324,2025/3/14 10:00,2.6,0.299,4.23,61.26,7.71,22.14,35.278,28.093,4.21
10325,2025/3/14 10:10,2.71,0.3,4.17,60.95,7.75,25.13,39.528,27.709,13.44
10326,2025/3/14 10:20,2.65,0.3,4.39,64.29,7.79,25.98,40.728,27.58,13.64
10327,2025/3/14 10:30,2.53,0.299,4.61,67.72,7.84,26.61,41.606,27.478,8.21
10328,2025/3/14 10:40,2.32,0.3,4.78,70.38,7.9,27.17,42.392,27.417,9.02
10329,2025/3/14 10:50,2.51,0.296,4.87,71.8,7.93,27.54,42.917,27.379,8.94
10330,2025/3/14 11:00,2.56,0.296,4.94,72.86,7.96,27.79,43.265,27.381,6.52
10331,2025/3/14 11:10,2.43,0.297,4.91,72.57,7.94,27.12,42.334,27.691,5.59
10332,2025/3/14 11:20,2.42,0.29,4.79,70.6,7.94,26.74,41.793,27.65,5.85
10333,2025/3/14 11:30,2.49,0.284,4.8,70.9,7.92,26.98,42.131,27.7,7.14
10334,2025/3/14 11:40,2.41,0.276,4.73,69.66,7.94,26.8,41.887,27.585,6.94
10335,2025/3/14 11:50,3.36,0.272,3.97,56.35,7.75,19.2,30.996,27.922,10.18
10336,2025/3/14 11:50,3.36,0.272,3.97,56.35,7.75,19.2,30.996,27.922,10.18
10337,2025/3/14 12:00,3.4,0.28,4.04,57.28,7.72,19.22,31.036,27.886,9.12
10338,2025/3/14 12:10,3.87,0.278,4.06,56.85,7.7,16.98,27.716,27.814,11.89
10339,2025/3/14 12:20,4.08,0.281,4.06,56.48,7.68,16.17,26.512,27.716,14.28
10340,2025/3/14 12:30,4.09,0.285,4.07,56.37,7.68,15.44,25.419,27.697,16.5
10341,2025/3/14 12:40,4.25,0.282,4.05,56.02,7.66,15.19,25.039,27.728,19.37
10342,2025/3/14 12:50,4.31,0.306,4.09,56.74,7.64,15.14,24.973,27.927,21.03
10343,2025/3/14 13:00,4.66,0.296,4.12,56.65,7.62,13.66,22.727,27.873,25.16
10344,2025/3/14 13:10,4.92,0.296,4.18,56.92,7.6,12.17,20.453,27.788,29.69
10345,2025/3/14 13:20,4.92,0.296,4.23,57.16,7.58,10.81,18.346,27.725,30.69
10346,2025/3/14 13:30,5.15,0.293,4.33,57.75,7.56,9.17,15.767,27.603,32.97
10347,2025/3/14 13:40,5.29,0.287,4.41,58.46,7.55,8.03,13.941,27.506,36.42
10348,2025/3/14 13:50,5.54,0.282,4.54,59.46,7.53,6.61,11.64,27.375,37.48
10349,2025/3/14 14:00,5.52,0.277,4.66,60.57,7.5,5.48,9.785,27.257,36.0
10350,2025/3/14 14:10,5.93,0.278,4.79,61.7,7.47,4.44,8.048,27.121,45.93
10351,2025/3/14 14:20,5.65,0.278,4.92,62.96,7.44,3.6,6.618,27.019,46.93
10352,2025/3/14 14:30,5.84,0.268,5.0,63.83,7.42,3.11,5.767,26.956,50.41
10353,2025/3/14 14:40,5.67,0.268,5.09,64.72,7.4,2.59,4.858,26.9,46.95
10354,2025/3/14 14:50,5.76,0.262,5.12,65.02,7.36,2.49,4.683,26.858,46.99
10355,2025/3/14 15:00,5.6,0.261,5.16,65.39,7.36,2.23,4.222,26.817,44.73
10356,2025/3/14 15:10,5.43,0.26,5.21,65.8,7.34,1.95,3.722,26.758,43.6
10357,2025/3/14 15:20,5.45,0.261,5.25,66.11,7.33,1.69,3.253,26.711,44.26
10358,2025/3/14 15:30,5.45,0.26,5.27,66.27,7.31,1.54,2.967,26.68,44.05
10359,2025/3/14 15:40,5.36,0.258,5.28,66.39,7.3,1.54,2.969,26.656,43.15
10360,2025/3/14 15:50,5.36,0.256,5.3,66.59,7.29,1.39,2.69,26.641,43.27
10361,2025/3/14 16:00,5.35,0.256,5.31,66.68,7.29,1.37,2.652,26.616,42.89
10362,2025/3/14 16:10,5.22,0.253,5.32,66.73,7.29,1.17,2.283,26.604,42.14
10363,2025/3/14 16:20,5.2,0.256,5.33,66.93,7.28,1.21,2.367,26.579,41.79
10364,2025/3/14 16:30,5.15,0.258,5.35,67.04,7.28,1.33,2.592,26.559,41.45
10365,2025/3/14 16:40,5.08,0.263,5.36,67.13,7.27,1.19,2.328,26.528,41.17
10366,2025/3/14 16:50,5.24,0.258,5.36,67.09,7.27,1.02,2.006,26.508,41.38
10367,2025/3/14 17:00,5.09,0.254,5.36,67.09,7.25,1.21,2.361,26.501,40.96
10368,2025/3/14 17:10,5.11,0.254,5.35,67.01,7.25,1.21,2.364,26.5,40.7
10369,2025/3/14 17:20,5.02,0.252,5.38,67.26,7.26,1.15,2.26,26.48,40.09
10370,2025/3/14 17:30,5.0,0.251,5.37,67.21,7.27,1.19,2.333,26.47,39.97
10371,2025/3/14 17:40,4.94,0.255,5.37,67.18,7.25,1.2,2.355,26.458,39.96
10372,2025/3/14 17:50,4.87,0.25,5.39,67.44,7.27,1.2,2.352,26.435,39.97
10373,2025/3/14 18:00,5.11,0.253,5.35,66.99,7.25,1.35,2.627,26.468,39.22
10374,2025/3/14 18:10,5.17,0.253,5.35,66.95,7.27,1.27,2.471,26.451,39.16
10375,2025/3/14 18:20,5.04,0.253,5.38,67.11,7.26,1.02,2.011,26.393,39.06
10376,2025/3/14 18:30,5.01,0.257,5.39,67.32,7.26,1.14,2.227,26.415,38.95
10377,2025/3/14 18:40,4.94,0.26,5.44,67.86,7.26,1.08,2.126,26.345,38.13
10378,2025/3/14 18:50,5.02,0.265,5.42,67.64,7.25,1.15,2.25,26.368,38.46
10379,2025/3/14 19:00,5.05,0.27,5.44,67.82,7.26,1.17,2.289,26.318,38.16
10380,2025/3/14 19:10,5.16,0.272,5.37,67.2,7.26,1.32,2.559,26.419,38.71
10381,2025/3/14 19:20,5.12,0.275,5.36,67.08,7.26,1.41,2.737,26.381,37.28
10382,2025/3/14 19:30,5.17,0.28,5.38,67.39,7.26,1.58,3.048,26.373,36.52
10383,2025/3/14 19:40,5.14,0.279,5.17,65.21,7.28,2.17,4.109,26.601,35.59
10384,2025/3/14 19:50,5.19,0.28,5.12,64.64,7.29,2.33,4.388,26.633,35.13
10385,2025/3/14 20:00,5.1,0.281,5.16,65.08,7.3,2.37,4.458,26.578,34.08
10386,2025/3/14 20:10,5.19,0.283,5.1,64.56,7.3,2.71,5.06,26.68,33.55
10387,2025/3/14 20:20,5.1,0.284,5.04,64.22,7.32,3.42,6.293,26.736,32.1
10388,2025/3/14 20:30,5.1,0.288,5.1,64.41,7.34,2.74,5.117,26.551,32.86
10389,2025/3/14 20:40,5.11,0.29,4.94,63.08,7.34,3.84,7.013,26.752,30.14
10390,2025/3/14 20:50,4.92,0.293,4.92,63.08,7.36,4.51,8.149,26.846,27.82
10391,2025/3/14 21:00,4.97,0.294,4.94,63.03,7.38,4.0,7.284,26.729,28.88
10392,2025/3/14 21:10,4.88,0.296,5.05,64.16,7.4,3.72,6.813,26.51,29.0
10393,2025/3/14 21:20,4.84,0.299,4.92,63.24,7.4,4.84,8.71,26.801,25.35
10394,2025/3/14 21:30,4.89,0.297,4.9,63.04,7.42,4.98,8.939,26.82,25.58
10395,2025/3/14 21:40,4.7,0.299,4.89,62.83,7.42,5.05,9.053,26.767,24.25
10396,2025/3/14 21:50,4.8,0.302,4.89,62.97,7.43,5.2,9.305,26.816,24.04
10397,2025/3/14 22:00,4.58,0.303,4.82,62.46,7.44,5.85,10.386,26.914,22.12
10398,2025/3/14 22:10,4.48,0.304,4.75,61.89,7.46,6.65,11.702,26.967,18.23
10399,2025/3/14 22:20,4.5,0.304,4.78,62.16,7.48,6.71,11.803,26.872,17.74
10400,2025/3/14 22:30,4.58,0.302,4.82,62.54,7.47,6.52,11.489,26.829,18.93
10401,2025/3/14 22:40,4.53,0.303,4.89,63.12,7.47,5.78,10.269,26.751,20.1
10402,2025/3/14 22:50,4.43,0.303,4.79,62.17,7.48,6.45,11.372,26.869,18.03
10403,2025/3/14 23:00,4.45,0.304,4.81,62.26,7.49,6.16,10.901,26.843,18.61
10404,2025/3/14 23:10,4.46,0.306,4.82,62.35,7.47,5.99,10.623,26.874,19.25
10405,2025/3/14 23:20,4.48,0.311,4.87,62.82,7.48,5.71,10.149,26.755,20.18
10406,2025/3/14 23:30,4.6,0.316,4.95,63.36,7.44,4.78,8.604,26.595,23.12
10407,2025/3/14 23:40,4.71,0.317,4.95,63.24,7.44,4.46,8.069,26.586,24.01
10408,2025/3/14 23:50,4.8,0.315,4.8,61.42,7.43,4.48,8.101,26.684,24.31
10409,2025/3/15 0:00,4.74,0.309,4.75,60.62,7.42,4.32,7.83,26.636,27.33
10410,2025/3/15 0:10,4.67,0.301,4.69,60.01,7.41,4.41,7.978,26.672,25.2
10411,2025/3/15 0:20,4.68,0.295,4.66,59.53,7.41,4.41,7.985,26.663,25.85
10412,2025/3/15 0:30,4.81,0.293,4.69,59.76,7.4,4.06,7.389,26.627,26.27
10413,2025/3/15 0:40,4.64,0.293,4.7,59.87,7.4,3.79,6.934,26.593,27.09
10414,2025/3/15 0:50,4.75,0.294,4.8,60.73,7.37,3.15,5.825,26.52,28.15
10415,2025/3/15 1:00,4.74,0.298,4.89,61.54,7.37,2.47,4.635,26.372,30.14
10416,2025/3/15 1:10,4.77,0.295,4.91,61.65,7.34,2.34,4.415,26.308,30.74
10417,2025/3/15 1:20,4.82,0.291,5.0,62.54,7.34,2.04,3.868,26.197,30.92
10418,2025/3/15 1:30,4.81,0.292,5.05,62.98,7.33,1.68,3.225,26.151,32.78
10419,2025/3/15 1:40,4.89,0.29,5.1,63.41,7.33,1.36,2.649,26.073,33.56
10420,2025/3/15 1:50,4.85,0.288,5.2,64.42,7.32,1.17,2.294,25.939,33.83
10421,2025/3/15 2:00,4.91,0.285,5.18,64.2,7.28,1.17,2.281,25.934,34.23
10422,2025/3/15 2:10,4.88,0.286,5.28,65.18,7.28,1.0,1.977,25.815,34.01
10423,2025/3/15 2:20,4.91,0.285,5.3,65.35,7.26,0.91,1.799,25.775,33.94
10424,2025/3/15 2:30,4.97,0.284,5.27,65.11,7.24,1.07,2.103,25.782,36.31
10425,2025/3/15 2:40,5.06,0.282,5.29,65.29,7.24,1.08,2.12,25.738,36.3
10426,2025/3/15 2:50,5.08,0.28,5.32,65.59,7.24,1.03,2.036,25.686,34.73
10427,2025/3/15 3:00,5.06,0.283,5.43,66.71,7.25,0.88,1.743,25.555,33.65
10428,2025/3/15 3:10,4.97,0.282,5.41,66.5,7.22,0.85,1.681,25.57,33.99
10429,2025/3/15 3:20,5.1,0.283,5.49,67.29,7.25,0.72,1.445,25.494,34.18
10430,2025/3/15 3:30,5.12,0.282,5.5,67.43,7.24,0.7,1.403,25.477,34.0
10431,2025/3/15 3:40,5.1,0.283,5.48,67.2,7.22,0.73,1.462,25.495,33.99
10432,2025/3/15 3:50,5.07,0.279,5.48,67.19,7.19,0.74,1.47,25.49,34.2
10433,2025/3/15 4:00,5.14,0.279,5.5,67.38,7.2,0.73,1.467,25.467,34.34
10434,2025/3/15 4:10,5.17,0.278,5.51,67.54,7.18,0.72,1.44,25.462,34.27
10435,2025/3/15 4:20,5.19,0.276,5.54,67.85,7.17,0.69,1.382,25.452,34.01
10436,2025/3/15 4:30,5.29,0.275,5.56,68.08,7.2,0.74,1.47,25.432,34.1
10437,2025/3/15 4:40,5.21,0.276,5.56,68.02,7.19,0.62,1.255,25.445,34.21
10438,2025/3/15 4:50,5.24,0.276,5.57,68.24,7.19,0.74,1.47,25.445,34.41
10439,2025/3/15 5:00,5.23,0.275,5.57,68.19,7.17,0.68,1.366,25.456,34.61
10440,2025/3/15 5:10,5.31,0.273,5.61,68.61,7.19,0.61,1.233,25.43,34.17
10441,2025/3/15 5:20,5.25,0.276,5.59,68.47,7.19,0.6,1.209,25.441,34.44
10442,2025/3/15 5:30,5.24,0.275,5.6,68.58,7.17,0.64,1.29,25.441,35.04
10443,2025/3/15 5:40,5.28,0.275,5.57,68.16,7.18,0.68,1.361,25.45,35.13
10444,2025/3/15 5:50,5.35,0.273,5.56,68.07,7.19,0.62,1.25,25.423,34.33
10445,2025/3/15 6:00,5.32,0.276,5.57,68.13,7.2,0.56,1.133,25.41,34.1
10446,2025/3/15 6:10,5.33,0.276,5.56,67.9,7.19,0.54,1.089,25.328,34.34
10447,2025/3/15 6:20,5.22,0.277,5.57,68.09,7.17,0.61,1.224,25.321,33.82
10448,2025/3/15 6:30,5.23,0.278,5.62,68.67,7.2,0.6,1.218,25.289,33.88
10449,2025/3/15 6:40,5.15,0.283,5.62,68.64,7.18,0.64,1.288,25.315,33.49
10450,2025/3/15 6:50,5.11,0.286,5.62,68.59,7.18,0.68,1.363,25.254,33.21
10451,2025/3/15 7:00,5.13,0.289,5.53,67.68,7.18,0.87,1.73,25.325,32.59
10452,2025/3/15 7:10,5.06,0.293,5.43,66.54,7.2,1.14,2.223,25.348,31.59
10453,2025/3/15 7:20,4.98,0.293,5.31,65.27,7.22,1.4,2.703,25.441,31.37
10454,2025/3/15 7:30,5.07,0.293,5.32,65.42,7.25,1.53,2.941,25.374,31.55
10455,2025/3/15 7:40,5.03,0.296,5.24,64.82,7.25,2.24,4.235,25.469,30.35
10456,2025/3/15 7:50,4.83,0.298,5.0,62.81,7.31,4.0,7.282,25.813,28.08
10457,2025/3/15 8:00,4.56,0.303,4.94,62.54,7.37,4.85,8.71,25.964,25.9
10458,2025/3/15 8:10,4.54,0.301,4.88,61.96,7.4,5.29,9.459,26.045,24.91
10459,2025/3/15 8:20,4.44,0.304,4.83,61.53,7.42,5.63,10.024,26.114,23.8
10460,2025/3/15 8:30,4.49,0.306,4.81,61.36,7.42,5.8,10.3,26.135,22.79
10461,2025/3/15 8:40,4.43,0.308,4.79,61.32,7.46,6.09,10.769,26.171,21.56
10462,2025/3/15 8:50,4.62,0.309,4.86,62.19,7.48,6.03,10.678,26.15,21.11
10463,2025/3/15 9:00,4.71,0.308,4.87,62.31,7.48,6.07,10.742,26.166,20.77
10464,2025/3/15 9:10,4.37,0.308,4.78,61.38,7.49,6.51,11.459,26.242,19.77
10465,2025/3/15 9:20,4.31,0.308,4.69,60.36,7.5,6.71,11.795,26.269,81.57
10466,2025/3/15 9:30,4.32,0.311,4.82,62.16,7.54,7.17,12.543,26.304,18.34
10467,2025/3/15 9:40,4.13,0.312,4.78,62.02,7.56,7.75,13.479,26.382,16.52
10468,2025/3/15 9:50,4.37,0.314,4.86,63.18,7.59,8.0,13.875,26.451,15.77
10469,2025/3/15 10:00,4.12,0.315,4.82,63.21,7.63,9.44,16.172,26.543,12.28
10470,2025/3/15 10:10,3.85,0.317,4.87,64.33,7.68,10.2,17.37,26.625,9.93
10471,2025/3/15 10:20,4.31,0.316,4.89,64.75,7.71,10.66,18.078,26.671,10.42
10472,2025/3/15 10:30,3.98,0.315,4.89,65.48,7.77,12.41,20.788,26.693,8.3
10473,2025/3/15 10:40,3.7,0.313,5.02,68.32,7.85,15.19,25.023,26.75,7.34
10474,2025/3/15 10:50,3.52,0.311,5.08,69.68,7.92,16.52,27.009,26.766,7.02
10475,2025/3/15 11:00,3.87,0.309,5.23,72.25,7.98,17.69,28.752,26.791,6.14
10476,2025/3/15 11:10,3.78,0.306,5.26,72.71,8.0,17.83,28.951,26.815,6.42
10477,2025/3/15 11:20,3.73,0.302,5.26,72.91,8.03,18.26,29.592,26.807,5.93
10478,2025/3/15 11:30,4.1,0.302,5.24,70.93,7.99,14.05,23.302,26.814,9.5
